INFO 2025-05-06 20:54:48,275 autoreload 44723 8249968704 Watching for file changes with StatReloader
INFO 2025-05-06 20:54:48,482 server 44723 6182858752 HTTP/2 support not enabled (install the http2 and tls Twisted extras)
INFO 2025-05-06 20:54:48,482 server 44723 6182858752 Configuring endpoint tcp:port=8000:interface=127.0.0.1
INFO 2025-05-06 20:54:48,482 server 44723 6182858752 Listening on TCP address 127.0.0.1:8000
WARNING 2025-05-06 20:54:52,050 log 44723 6216511488 Not Found: /test/chat/
INFO 2025-05-07 07:34:31,553 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51475][0m
INFO 2025-05-07 07:34:31,561 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51479]
INFO 2025-05-07 07:34:31,580 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/css/toolbar.css 200 [0.01, 127.0.0.1:51468][0m
INFO 2025-05-07 07:34:31,581 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/js/toolbar.js 200 [0.01, 127.0.0.1:51467][0m
INFO 2025-05-07 07:34:31,581 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.01, 127.0.0.1:51475][0m
INFO 2025-05-07 07:34:31,765 runserver 70502 6112391168 [mHTTP GET /static/js/project.js 200 [0.00, 127.0.0.1:51475][0m
INFO 2025-05-07 07:34:31,784 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51480]
INFO 2025-05-07 07:34:31,801 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/css/print.css 200 [0.02, 127.0.0.1:51475][0m
INFO 2025-05-07 07:34:31,801 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/js/utils.js 200 [0.01, 127.0.0.1:51467][0m
INFO 2025-05-07 07:34:31,803 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51480]
WARNING 2025-05-07 07:34:31,840 log 70502 6196523008 Not Found: /favicon.ico
WARNING 2025-05-07 07:34:31,841 runserver 70502 6112391168 [33mHTTP GET /favicon.ico 404 [0.02, 127.0.0.1:51467][0m
INFO 2025-05-07 07:34:33,826 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51467][0m
WARNING 2025-05-07 07:34:33,853 log 70502 6196523008 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-05-07 07:34:33,853 runserver 70502 6112391168 [33mHTTP GET /.well-known/appspecific/com.chrome.devtools.json 404 [0.03, 127.0.0.1:51475][0m
INFO 2025-05-07 07:34:50,356 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.06, 127.0.0.1:51475][0m
INFO 2025-05-07 07:34:50,366 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51480]
INFO 2025-05-07 07:34:50,375 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51475][0m
INFO 2025-05-07 07:34:50,412 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51506]
INFO 2025-05-07 07:34:50,417 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51506]
INFO 2025-05-07 07:35:02,222 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.05, 127.0.0.1:51475][0m
INFO 2025-05-07 07:35:02,229 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51506]
INFO 2025-05-07 07:35:02,241 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51475][0m
INFO 2025-05-07 07:35:02,252 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51515]
INFO 2025-05-07 07:35:02,258 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51515]
INFO 2025-05-07 07:36:14,595 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51447]
INFO 2025-05-07 07:36:14,655 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.05, 127.0.0.1:51523][0m
INFO 2025-05-07 07:36:14,690 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51523][0m
INFO 2025-05-07 07:36:14,859 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51525]
INFO 2025-05-07 07:36:14,864 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51525]
INFO 2025-05-07 07:36:16,245 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51525]
INFO 2025-05-07 07:39:36,367 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51595]
INFO 2025-05-07 07:39:36,380 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51595]
INFO 2025-05-07 07:39:37,846 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51595]
INFO 2025-05-07 07:39:37,902 runserver 70502 6112391168 [mHTTP GET /swap/channel/manage/2/76 200 [0.05, 127.0.0.1:51596][0m
INFO 2025-05-07 07:39:37,948 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51596][0m
INFO 2025-05-07 07:39:38,111 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51601]
INFO 2025-05-07 07:39:38,116 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51601]
INFO 2025-05-07 07:39:39,389 runserver 70502 6112391168 [32mHTTP GET /swap/channel/2 302 [0.04, 127.0.0.1:51596][0m
INFO 2025-05-07 07:39:39,426 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51596][0m
INFO 2025-05-07 07:39:39,647 runserver 70502 6112391168 [mHTTP GET /__debug__/history_sidebar/?store_id=4bb4b960868d4b269e61e06788bcbdb1 200 [0.01, 127.0.0.1:51596][0m
INFO 2025-05-07 07:39:59,620 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51602][0m
INFO 2025-05-07 07:39:59,624 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51515]
INFO 2025-05-07 07:39:59,647 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51605][0m
INFO 2025-05-07 07:39:59,648 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/css/toolbar.css 200 [0.01, 127.0.0.1:51602][0m
INFO 2025-05-07 07:39:59,649 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/js/toolbar.js 200 [0.01, 127.0.0.1:51603][0m
INFO 2025-05-07 07:39:59,768 runserver 70502 6112391168 [mHTTP GET /static/js/project.js 200 [0.00, 127.0.0.1:51603][0m
INFO 2025-05-07 07:39:59,825 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51607]
INFO 2025-05-07 07:39:59,847 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/css/print.css 200 [0.01, 127.0.0.1:51603][0m
INFO 2025-05-07 07:39:59,848 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/js/utils.js 200 [0.01, 127.0.0.1:51602][0m
INFO 2025-05-07 07:39:59,851 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51607]
WARNING 2025-05-07 07:39:59,887 log 70502 6196523008 Not Found: /favicon.ico
WARNING 2025-05-07 07:39:59,887 runserver 70502 6112391168 [33mHTTP GET /favicon.ico 404 [0.03, 127.0.0.1:51602][0m
INFO 2025-05-07 07:40:14,603 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.06, 127.0.0.1:51602][0m
INFO 2025-05-07 07:40:14,622 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51607]
INFO 2025-05-07 07:40:14,637 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51602][0m
INFO 2025-05-07 07:40:14,708 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51609]
INFO 2025-05-07 07:40:14,722 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51609]
INFO 2025-05-07 07:40:34,368 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.06, 127.0.0.1:51602][0m
INFO 2025-05-07 07:40:34,378 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51609]
INFO 2025-05-07 07:40:34,393 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51602][0m
INFO 2025-05-07 07:40:34,403 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51612]
INFO 2025-05-07 07:40:34,408 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51612]
INFO 2025-05-07 07:40:40,689 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51602][0m
INFO 2025-05-07 07:40:40,696 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51612]
INFO 2025-05-07 07:40:40,709 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51602][0m
INFO 2025-05-07 07:40:40,777 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51627]
INFO 2025-05-07 07:40:40,785 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51627]
INFO 2025-05-07 07:41:06,011 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.01, 127.0.0.1:51602][0m
WARNING 2025-05-07 07:41:06,041 log 70502 6196523008 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-05-07 07:41:06,042 runserver 70502 6112391168 [33mHTTP GET /.well-known/appspecific/com.chrome.devtools.json 404 [0.04, 127.0.0.1:51641][0m
INFO 2025-05-07 07:41:14,168 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51601]
INFO 2025-05-07 07:41:14,256 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51660]
INFO 2025-05-07 07:41:14,264 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51660]
INFO 2025-05-07 07:41:15,015 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51660]
INFO 2025-05-07 07:41:15,066 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51661][0m
INFO 2025-05-07 07:41:15,098 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51661][0m
INFO 2025-05-07 07:41:15,156 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51662]
INFO 2025-05-07 07:41:15,160 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51662]
INFO 2025-05-07 07:41:17,463 runserver 70502 6112391168 [mHTTP GET /static/css/project.css.map 200 [0.01, 127.0.0.1:51663][0m
INFO 2025-05-07 07:41:33,563 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51641][0m
INFO 2025-05-07 07:41:33,573 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51627]
INFO 2025-05-07 07:41:33,601 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51641][0m
INFO 2025-05-07 07:41:33,694 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51699]
INFO 2025-05-07 07:41:33,702 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51699]
WARNING 2025-05-07 07:41:35,658 log 70502 6247002112 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-05-07 07:41:35,658 runserver 70502 6112391168 [33mHTTP GET /.well-known/appspecific/com.chrome.devtools.json 404 [0.03, 127.0.0.1:51641][0m
INFO 2025-05-07 07:41:39,058 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51662]
INFO 2025-05-07 07:41:39,164 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.05, 127.0.0.1:51661][0m
INFO 2025-05-07 07:41:39,199 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51661][0m
INFO 2025-05-07 07:41:39,237 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51717]
INFO 2025-05-07 07:41:39,250 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51717]
INFO 2025-05-07 07:41:39,447 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css.map 304 [0.00, 127.0.0.1:51663][0m
INFO 2025-05-07 07:42:21,378 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.06, 127.0.0.1:51641][0m
INFO 2025-05-07 07:42:21,417 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51699]
INFO 2025-05-07 07:42:21,491 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.03, 127.0.0.1:51887][0m
WARNING 2025-05-07 07:42:21,492 log 70502 6263828480 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-05-07 07:42:21,492 runserver 70502 6112391168 [33mHTTP GET /.well-known/appspecific/com.chrome.devtools.json 404 [0.05, 127.0.0.1:51641][0m
INFO 2025-05-07 07:42:21,561 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51890]
INFO 2025-05-07 07:42:21,583 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51890]
INFO 2025-05-07 07:42:32,198 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51717]
INFO 2025-05-07 07:42:32,241 runserver 70502 6112391168 [mHTTP GET /swap/channel/manage/2/76 200 [0.03, 127.0.0.1:51661][0m
INFO 2025-05-07 07:42:32,284 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51661][0m
INFO 2025-05-07 07:42:32,363 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51896]
INFO 2025-05-07 07:42:32,368 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51896]
INFO 2025-05-07 07:42:33,440 runserver 70502 6112391168 [32mHTTP GET /swap/channel/2 302 [0.04, 127.0.0.1:51661][0m
INFO 2025-05-07 07:42:33,471 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51661][0m
INFO 2025-05-07 07:42:33,746 runserver 70502 6112391168 [mHTTP GET /__debug__/history_sidebar/?store_id=72e2726f62af482f8798946640e8e4dd 200 [0.01, 127.0.0.1:51661][0m
INFO 2025-05-07 07:42:58,674 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51887][0m
INFO 2025-05-07 07:42:58,678 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51890]
INFO 2025-05-07 07:42:58,690 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51887][0m
INFO 2025-05-07 07:42:58,782 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51901]
INFO 2025-05-07 07:42:58,789 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51901]
INFO 2025-05-07 07:43:01,547 runserver 70502 6112391168 [32mHTTP GET /swap/channel/2 302 [0.03, 127.0.0.1:51661][0m
INFO 2025-05-07 07:43:01,575 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.02, 127.0.0.1:51661][0m
INFO 2025-05-07 07:43:01,798 runserver 70502 6112391168 [mHTTP GET /__debug__/history_sidebar/?store_id=37c5c61eff0249e7abfa8cfceb6bbc34 200 [0.01, 127.0.0.1:51661][0m
INFO 2025-05-07 07:44:11,534 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.05, 127.0.0.1:51940][0m
INFO 2025-05-07 07:44:11,545 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51901]
INFO 2025-05-07 07:44:11,563 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.01, 127.0.0.1:51940][0m
INFO 2025-05-07 07:44:11,609 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51943]
INFO 2025-05-07 07:44:11,624 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51943]
INFO 2025-05-07 07:44:14,613 runserver 70502 6112391168 [32mHTTP GET /swap/channel/2 302 [0.05, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:14,647 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:14,870 runserver 70502 6112391168 [mHTTP GET /__debug__/history_sidebar/?store_id=b4343119559a43eebc62c78f8bc9b555 200 [0.02, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:23,870 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.06, 127.0.0.1:51940][0m
INFO 2025-05-07 07:44:23,886 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51943]
INFO 2025-05-07 07:44:23,903 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51940][0m
INFO 2025-05-07 07:44:23,973 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51948]
INFO 2025-05-07 07:44:23,982 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51948]
INFO 2025-05-07 07:44:25,599 runserver 70502 6112391168 [32mHTTP GET /swap/channel/2 302 [0.04, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:25,630 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:25,865 runserver 70502 6112391168 [mHTTP GET /__debug__/history_sidebar/?store_id=b4f5f5081a174165b7990ffc5bab9c80 200 [0.01, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:39,242 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51896]
INFO 2025-05-07 07:44:39,328 runserver 70502 6112391168 [mHTTP GET /swap/channel/manage/2/76 200 [0.06, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:39,368 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:39,445 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51950]
INFO 2025-05-07 07:44:39,452 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51950]
INFO 2025-05-07 07:44:40,810 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.05, 127.0.0.1:51940][0m
INFO 2025-05-07 07:44:40,816 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51948]
INFO 2025-05-07 07:44:40,828 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51940][0m
INFO 2025-05-07 07:44:40,847 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51953]
INFO 2025-05-07 07:44:40,850 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51953]
INFO 2025-05-07 07:44:42,603 runserver 70502 6112391168 [32mHTTP GET /swap/channel/2 302 [0.04, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:42,637 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.02, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:42,865 runserver 70502 6112391168 [mHTTP GET /__debug__/history_sidebar/?store_id=f8cbc7522ed94815aa5b9544c00e744f 200 [0.02, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:52,706 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51940][0m
INFO 2025-05-07 07:44:52,728 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51953]
INFO 2025-05-07 07:44:52,777 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51940][0m
INFO 2025-05-07 07:44:52,814 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51956]
INFO 2025-05-07 07:44:52,873 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51956]
INFO 2025-05-07 07:44:54,266 runserver 70502 6112391168 [32mHTTP GET /swap/channel/2 302 [0.05, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:54,310 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51944][0m
INFO 2025-05-07 07:44:54,535 runserver 70502 6112391168 [mHTTP GET /__debug__/history_sidebar/?store_id=020b023d074e4ebf936ecffaaa720ddd 200 [0.01, 127.0.0.1:51944][0m
INFO 2025-05-07 07:45:09,470 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.05, 127.0.0.1:51940][0m
INFO 2025-05-07 07:45:09,489 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51956]
INFO 2025-05-07 07:45:09,538 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51940][0m
INFO 2025-05-07 07:45:09,579 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51959]
INFO 2025-05-07 07:45:09,611 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51959]
INFO 2025-05-07 07:45:20,017 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.05, 127.0.0.1:51940][0m
INFO 2025-05-07 07:45:20,028 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51959]
INFO 2025-05-07 07:45:20,056 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.01, 127.0.0.1:51940][0m
INFO 2025-05-07 07:45:20,111 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51962]
INFO 2025-05-07 07:45:20,115 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51962]
INFO 2025-05-07 07:45:36,194 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.05, 127.0.0.1:51940][0m
INFO 2025-05-07 07:45:36,203 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51962]
INFO 2025-05-07 07:45:36,217 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51940][0m
INFO 2025-05-07 07:45:36,234 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51964]
INFO 2025-05-07 07:45:36,240 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51964]
INFO 2025-05-07 07:45:36,852 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51940][0m
INFO 2025-05-07 07:45:36,857 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51964]
INFO 2025-05-07 07:45:36,871 runserver 70502 6112391168 [36mHTTP GET /static/css/project.css 304 [0.00, 127.0.0.1:51940][0m
INFO 2025-05-07 07:45:36,880 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51965]
INFO 2025-05-07 07:45:36,883 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51965]
INFO 2025-05-07 07:45:37,754 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51940][0m
INFO 2025-05-07 07:45:37,760 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51965]
INFO 2025-05-07 07:45:37,783 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.01, 127.0.0.1:51940][0m
INFO 2025-05-07 07:45:37,784 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/js/toolbar.js 200 [0.01, 127.0.0.1:51961][0m
INFO 2025-05-07 07:45:37,785 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/css/toolbar.css 200 [0.01, 127.0.0.1:51966][0m
INFO 2025-05-07 07:45:37,900 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51968]
INFO 2025-05-07 07:45:37,911 runserver 70502 6112391168 [mHTTP GET /static/js/project.js 200 [0.01, 127.0.0.1:51966][0m
INFO 2025-05-07 07:45:37,912 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/js/utils.js 200 [0.01, 127.0.0.1:51940][0m
INFO 2025-05-07 07:45:37,913 runserver 70502 6112391168 [mHTTP GET /static/debug_toolbar/css/print.css 200 [0.01, 127.0.0.1:51961][0m
INFO 2025-05-07 07:45:37,916 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51968]
WARNING 2025-05-07 07:45:37,957 log 70502 6247002112 Not Found: /favicon.ico
WARNING 2025-05-07 07:45:37,957 runserver 70502 6112391168 [33mHTTP GET /favicon.ico 404 [0.02, 127.0.0.1:51961][0m
INFO 2025-05-07 07:45:42,338 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.04, 127.0.0.1:51961][0m
INFO 2025-05-07 07:45:42,346 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51968]
INFO 2025-05-07 07:45:42,358 runserver 70502 6112391168 [mHTTP GET /static/css/project.css 200 [0.00, 127.0.0.1:51961][0m
INFO 2025-05-07 07:45:42,430 runserver 70502 6112391168 WebSocket HANDSHAKING /ws/swap/channel/2/ [127.0.0.1:51969]
INFO 2025-05-07 07:45:42,435 runserver 70502 6112391168 WebSocket CONNECT /ws/swap/channel/2/ [127.0.0.1:51969]
INFO 2025-05-07 07:45:53,865 runserver 70502 6112391168 [mHTTP GET /swap/channel/2/ 200 [0.03, 127.0.0.1:51961][0m
INFO 2025-05-07 07:45:53,876 runserver 70502 6112391168 WebSocket DISCONNECT /ws/swap/channel/2/ [127.0.0.1:51969]
